SITE_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT,IS_THIRD_PARTY_DATA,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX
56279,153617,1,,19/04/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122455,19/04/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),24,124,5,18,22,1,1,5,5,6,19,92,5,7,12,54,5,8,60,23,158,7,11,36,31,18,36,50,25,129,5,25,129,5,No,23,165,7
56279,300097,1,,18/10/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,292183,18/10/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,125,5,20,23,1,1,5,5,6,21,105,5,9,16,56,6,10,58,24,168,7,13,44,30,19,43,44,24,125,5,24,123,5,No,25,176,7
56279,312899,1,,22/05/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,304483,23/05/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,137,5,21,27,1,5,5,5,6,21,94,4,6,12,51,4,8,48,24,166,7,12,42,29,14,39,36,27,138,5,27,140,5,No,26,185,7
56279,326632,1,,16/10/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,319656,17/10/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,135,6,16,21,1,3,5,5,7,17,88,5,6,11,55,5,9,52,21,151,7,11,34,32,17,35,49,24,131,5,24,130,5,No,21,153,7
56279,336689,1,,12/10/2001,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,329608,12/10/2001,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,107,6,15,17,1,1,5,5,6,18,86,5,5,11,49,3,8,32,19,129,7,9,31,29,11,33,33,19,101,5,19,99,5,No,17,117,7
56279,341994,1,,13/05/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,335429,14/05/2002,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,101,6,13,15,1,1,5,5,6,16,83,5,10,13,77,7,8,82,15,120,8,20,34,59,23,33,70,17,107,6,17,106,6,No,16,130,8
56279,349637,1,,01/11/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,342655,05/11/2002,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,14,83,6,11,15,1,3,3,3,4,12,64,5,6,11,51,3,6,49,12,89,7,12,33,36,11,22,50,14,79,6,14,77,6,No,16,116,7
56279,356790,1,,21/03/2003,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,350702,03/04/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,17,103,6,,,,,,,,12,63,5,2,2,100,6,9,64,16,115,7,,3,0,19,31,61,18,103,6,18,103,6,No,,,
56279,366233,1,,16/10/2003,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,359862,23/10/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,15,83,6,7,11,2,3,3,3,5,11,53,5,3,10,30,3,7,38,13,91,7,7,35,20,10,27,37,15,81,5,15,82,5,No,15,107,7
56279,544355,1,,09/05/2006,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,539356,15/10/2006,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,81,5,8,15,2,7,3,7,13,14,72,5,5,8,58,3,7,41,14,96,7,8,27,30,10,28,36,17,86,5,17,90,5,No,14,105,8
56279,548846,1,,06/11/2006,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,544111,30/01/2007,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,103,5,11,15,1,3,5,5,7,16,73,5,4,8,46,4,8,45,17,116,7,8,25,32,11,33,33,21,109,5,21,111,5,No,14,101,7
56279,551869,1,,03/04/2007,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,547659,16/04/2007,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,114,6,16,21,1,5,5,5,7,16,79,5,6,13,41,4,9,45,19,128,7,12,44,27,15,39,38,21,110,5,21,114,5,No,20,139,7
56279,563415,1,,13/11/2007,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,557197,03/01/2008,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,112,5,12,13,1,1,5,5,5,19,99,5,9,15,61,6,11,54,20,143,7,15,33,45,23,45,51,26,141,5,26,142,5,No,16,125,8
56279,586761,1,,20/11/2008,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,578827,13/01/2009,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,105,6,9,11,1,1,5,5,6,16,89,6,8,12,71,7,10,67,17,127,7,13,27,48,23,38,61,19,106,6,19,105,6,No,13,97,7
56279,605051,1,,31/03/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,597579,04/03/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,112,6,14,16,1,1,5,5,6,16,86,5,10,14,67,7,11,64,18,136,8,19,38,50,22,37,59,20,109,5,20,109,5,No,20,156,8
56279,599355,1,,13/10/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,589490,16/10/2009,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,98,5,12,14,1,1,3,3,4,20,107,5,10,16,64,5,10,49,17,126,7,16,36,44,20,41,49,21,117,6,21,116,6,No,17,132,8
56279,605922,1,,23/03/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: CONSERVATION issues,607087,20/12/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,114,6,17,29,2,3,5,5,9,19,101,5,7,14,50,5,10,47,19,136,7,15,41,37,19,41,46,23,123,5,23,129,6,No,23,167,7
56279,618617,1,,04/10/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,611414,04/03/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,119,6,18,27,2,3,5,5,8,17,92,5,8,12,65,5,9,51,19,136,7,17,38,45,19,36,53,21,113,5,21,115,5,No,21,156,7
56279,623350,1,,10/05/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,623916,24/01/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,86,6,11,18,2,3,3,3,5,16,87,5,7,11,66,5,8,69,14,105,8,14,31,45,18,31,58,17,92,5,17,96,6,No,16,123,8
56279,631667,1,,31/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,624478,06/02/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,108,5,12,15,1,1,5,5,6,19,99,5,8,12,70,5,10,47,20,139,7,15,39,38,19,40,48,22,113,5,22,116,5,No,20,152,8
56279,636644,1,,10/05/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Operational monitoring,637977,31/01/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,86,5,12,17,1,5,3,5,7,12,62,5,6,11,56,4,8,51,14,99,7,11,35,31,15,29,52,17,91,5,17,90,5,No,15,112,7
56279,645408,1,,14/11/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Operational monitoring,637894,04/02/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,111,6,16,18,1,1,5,5,6,22,108,5,14,20,71,8,13,58,19,142,7,26,53,49,26,50,52,22,118,5,22,118,5,No,21,163,8
56279,659657,1,,13/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,656557,16/10/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,103,6,13,15,1,1,5,5,6,15,79,5,9,13,68,6,9,64,17,124,7,18,36,50,20,33,61,20,112,6,20,114,6,No,18,140,8
56279,676656,1,,21/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,663108,12/12/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,110,6,16,28,2,5,5,5,9,20,109,5,10,14,70,4,8,48,20,140,7,17,36,47,22,40,55,23,122,5,23,126,5,No,20,151,8
56375,175208,1,,27/09/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143187,27/09/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,10,3,1,1,1,1,1,1,1,2,3,2,,0,0,,0,0,2,12,6,,2,0,,4,0,3,10,3,3,8,3,No,1,6,6
56375,151520,1,,20/06/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119791,20/06/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,6,2,,,,,,,,,,,,,,,0,0,1,6,6,,2,0,,3,0,3,8,3,3,7,2,No,,,
56375,175248,1,,04/11/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,120072,04/11/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,11,4,1,1,1,1,1,1,1,2,8,4,,0,0,,0,0,2,14,7,,2,0,1,3,33,3,9,3,3,8,3,No,1,6,6
56375,152140,1,,06/03/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,120588,06/03/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),6,20,3,,,,,,,,4,17,4,,,,,2,0,4,24,6,,2,0,1,10,10,6,21,3,6,20,3,No,,,
56375,170730,1,,13/09/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,120952,13/09/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,3,2,,,,,,,,,,,,,,,,,,,,,2,0,,2,0,2,5,2,2,4,2,No,,,
56375,152946,1,,30/09/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121597,30/09/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),6,20,3,,,,,,,,4,17,4,,,,,1,0,4,27,7,,3,0,2,10,20,6,20,3,6,20,3,No,,,
56381,174946,1,,04/10/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,141621,04/10/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,7,4,,,,,,,,1,6,6,,,,,,,1,8,8,,3,0,1,4,25,2,7,3,2,7,4,No,,,
56381,168316,1,,07/03/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116818,07/03/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,7,4,,,,,,,,1,6,6,,,,,,,1,8,8,,3,0,1,4,25,2,7,3,2,7,4,No,,,
56381,149400,1,,21/10/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117200,21/10/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),1,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,2,0,1,4,4,1,3,3,No,,,
56381,149548,1,,02/04/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117391,02/04/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,7,4,,,,,,,,1,6,6,,,,,,,1,8,8,,3,0,1,4,25,2,7,3,2,7,4,No,,,
56381,149934,1,,05/08/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117869,05/08/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,8,3,,,,,,,,1,2,2,,,,,0,0,1,6,6,,3,0,,5,0,3,7,2,3,8,3,No,,,
56381,169175,1,,26/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118812,26/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,7,4,,,,,,,,1,2,2,,,,,0,0,1,6,6,,,,,2,0,2,5,2,2,5,2,No,,,
56381,150994,1,,16/07/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,141812,16/07/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,9,3,,,,,,,,1,6,6,,,,,,,1,8,8,,3,0,1,4,25,3,8,3,3,8,3,No,,,
56078,148727,1,,13/04/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116352,13/04/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,71,4,,,,,,,,11,35,3,,,,1,4,32,16,102,6,,,,5,24,21,17,63,4,17,63,4,No,,,
56078,148609,1,,20/11/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116207,20/11/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,70,4,,,,,,,,11,41,4,,,,1,4,19,15,95,6,,2,0,3,24,13,16,67,4,16,67,4,No,,,
56078,148851,1,,12/03/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116502,12/03/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,59,4,,,,,,,,10,34,3,,,,,4,0,14,86,6,,3,0,3,25,12,15,58,4,15,56,4,No,,,
56078,167733,1,,27/06/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116777,27/06/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,76,4,,,,,,,,14,47,3,,,,1,6,12,18,108,6,,3,0,4,34,12,20,73,4,20,75,4,No,,,
56078,149260,1,,05/10/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117020,05/10/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,64,4,,,,,,,,11,39,4,,,,1,4,17,15,94,6,,3,0,4,26,15,17,60,4,17,61,4,No,,,
56078,168338,1,,26/03/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117382,26/03/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,67,4,,,,,,,,14,51,4,1,1,100,1,5,22,16,99,6,,2,0,3,24,13,18,70,4,18,69,4,No,,,
56078,172923,1,,04/06/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117618,04/06/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,71,4,,,,,,,,14,46,3,,,,,4,0,16,93,6,,2,0,1,26,4,18,67,4,18,63,4,No,,,
56078,150135,1,,04/11/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118117,04/11/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,74,4,,,,,,,,14,52,4,,,,2,7,22,17,103,6,,2,0,5,34,15,19,69,4,19,68,4,No,,,
